wv_poly_lons,wv_poly_lats
-122.8416667,45.91798611
-122.8486806,45.925
-122.85,45.92589454
-122.8574388,45.93333333
-122.8583333,45.93465278
-122.8653472,45.94166667
-122.8666667,45.94298611
-122.8736806,45.95
-122.8736806,45.95833333
-122.8741055,45.96666667
-122.8741055,45.975
-122.8741055,45.98333333
-122.8741055,45.99166667
-122.8741055,46.0
-122.8741055,46.00833333
-122.8666667,46.01201117
-122.8620112,46.01666667
-122.8666667,46.02132216
-122.8703445,46.025
-122.875,46.02965549
-122.8786778,46.03333333
-122.8824388,46.04166667
-122.8833333,46.04256121
-122.8842279,46.04166667
-122.8916667,46.03422787
-122.8991055,46.04166667
-122.8991055,46.05
-122.8916667,46.05743879
-122.8907721,46.05833333
-122.8907721,46.06666667
-122.8916667,46.06756121
-122.8991055,46.075
-122.9,46.07589454
-122.9074388,46.08333333
-122.9083333,46.08422787
-122.9166667,46.08422787
-122.925,46.08422787
-122.9333333,46.08422787
-122.9407721,46.09166667
-122.9416667,46.09256121
-122.95,46.09256121
-122.9583333,46.09256121
-122.9657721,46.1
-122.9666667,46.10089454
-122.9675612,46.1
-122.975,46.09256121
-122.9833333,46.09256121
-122.9916667,46.09256121
-122.9991055,46.1
-123.0,46.10089454
-123.0083333,46.10131944
-123.0153472,46.10833333
-123.0166667,46.10965278
-123.025,46.10965278
-123.0320139,46.11666667
-123.025,46.12225914
-123.0166667,46.1194629
-123.0083333,46.1194629
-123.0,46.12034451
-122.9953445,46.125
-123.0,46.12965549
-123.0083333,46.1305371
-123.0166667,46.1305371
-123.0194629,46.13333333
-123.0203445,46.14166667
-123.025,46.14632216
-123.0333333,46.14632216
-123.0416667,46.14632216
-123.0491055,46.15
-123.05,46.15089454
-123.0583333,46.15089454
-123.0657721,46.15833333
-123.0666667,46.15922787
-123.075,46.15922787
-123.0824388,46.16666667
-123.0833333,46.16756121
-123.0916667,46.16756121
-123.1,46.16798611
-123.1027962,46.175
-123.1036778,46.18333333
-123.1,46.18643137
-123.0916667,46.18643137
-123.0833333,46.18643137
-123.075,46.18643137
-123.071902,46.18333333
-123.0666667,46.17809804
-123.0583333,46.17809804
-123.05,46.17809804
-123.0416667,46.17809804
-123.0364314,46.18333333
-123.0333333,46.18643137
-123.025,46.18562047
-123.0166667,46.18643137
-123.0083333,46.18643137
-123.0,46.18643137
-122.996902,46.18333333
-122.9916667,46.17809804
-122.9833333,46.17809804
-122.978959,46.175
-122.975,46.17104097
-122.9675612,46.16666667
-122.9666667,46.16577213
-122.9583333,46.16577213
-122.9508945,46.15833333
-122.95,46.15743879
-122.9425612,46.15
-122.9416667,46.14910546
-122.9333333,46.14910546
-122.925,46.14910546
-122.9241055,46.15
-122.9166667,46.15743879
-122.9157721,46.15833333
-122.9114314,46.16666667
-122.9157721,46.175
-122.9166667,46.17589454
-122.9197647,46.18333333
-122.9197647,46.19166667
-122.9197647,46.2
-122.9166667,46.20309804
-122.9114314,46.20833333
-122.9114314,46.21666667
-122.9114314,46.225
-122.9157721,46.23333333
-122.9083333,46.24077213
-122.9074388,46.24166667
-122.9,46.24910546
-122.8991055,46.25
-122.9,46.25089454
-122.903098,46.25833333
-122.9083333,46.26356863
-122.9166667,46.26356863
-122.925,46.26437953
-122.9272871,46.26666667
-122.9333333,46.27271286
-122.9416667,46.27190196
-122.95,46.27271286
-122.9522871,46.275
-122.9522871,46.28333333
-122.9583333,46.28856863
-122.9614314,46.29166667
-122.9666667,46.29690196
-122.9697647,46.3
-122.9666667,46.30743879
-122.9583333,46.30309804
-122.95,46.30228714
-122.9477129,46.3
-122.9416667,46.2939538
-122.9356205,46.3
-122.9333333,46.30228714
-122.925,46.30228714
-122.9197647,46.30833333
-122.9197647,46.31666667
-122.9197647,46.325
-122.925,46.33023529
-122.928098,46.33333333
-122.9333333,46.33937953
-122.9356205,46.34166667
-122.9364314,46.35
-122.9333333,46.35743879
-122.9258945,46.35
-122.925,46.34868056
-122.9179861,46.34166667
-122.9166667,46.34077213
-122.9083333,46.33902778
-122.9,46.34034722
-122.8916667,46.34077213
-122.8833333,46.33562047
-122.8810462,46.33333333
-122.8833333,46.32631944
-122.8842279,46.325
-122.8846528,46.31666667
-122.8916667,46.30965278
-122.9,46.30965278
-122.9013194,46.30833333
-122.9008945,46.3
-122.9,46.29910546
-122.8925612,46.29166667
-122.8916667,46.29034722
-122.8893795,46.28333333
-122.8833333,46.27728714
-122.8810462,46.275
-122.8810462,46.26666667
-122.8833333,46.25965278
-122.8842279,46.25833333
-122.8885686,46.25
-122.8842279,46.24166667
-122.8842279,46.23333333
-122.8916667,46.22589454
-122.8925612,46.225
-122.8925612,46.21666667
-122.8916667,46.21577213
-122.8885686,46.20833333
-122.8916667,46.20089454
-122.8925612,46.2
-122.8916667,46.19910546
-122.8885686,46.19166667
-122.8916667,46.18856863
-122.896902,46.18333333
-122.9,46.18023529
-122.9052353,46.175
-122.9052353,46.16666667
-122.9008945,46.15833333
-122.9008945,46.15
-122.9,46.14910546
-122.8916667,46.14910546
-122.8833333,46.14910546
-122.875,46.14910546
-122.8666667,46.14910546
-122.8583333,46.14476471
-122.8552353,46.14166667
-122.8583333,46.13856863
-122.8666667,46.13856863
-122.875,46.13422787
-122.8833333,46.13422787
-122.8842279,46.13333333
-122.8842279,46.125
-122.8842279,46.11666667
-122.8833333,46.11577213
-122.878959,46.10833333
-122.875,46.10437431
-122.871902,46.1
-122.871902,46.09166667
-122.871902,46.08333333
-122.8666667,46.07809804
-122.8635686,46.075
-122.8666667,46.07190196
-122.871902,46.06666667
-122.8666667,46.06143137
-122.8635686,46.05833333
-122.8583333,46.05309804
-122.85,46.05309804
-122.846902,46.05
-122.8416667,46.04476471
-122.8342279,46.04166667
-122.8416667,46.03422787
-122.85,46.03422787
-122.8508945,46.03333333
-122.85,46.03243879
-122.8425612,46.025
-122.846902,46.01666667
-122.85,46.01298883
-122.8546555,46.00833333
-122.8546555,46.0
-122.85,45.99534451
-122.8416667,45.99786275
-122.8385686,45.99166667
-122.8379888,45.98333333
-122.8333333,45.97867784
-122.825,45.97809804
-122.821902,45.975
-122.8213222,45.96666667
-122.8213222,45.95833333
-122.8213222,45.95
-122.8213222,45.94166667
-122.8166667,45.93701117
-122.8120112,45.94166667
-122.8083333,45.94534451
-122.8036778,45.95
-122.8,45.95743879
-122.7916667,45.95743879
-122.7885686,45.95
-122.7833333,45.94476471
-122.775,45.94476471
-122.7675612,45.94166667
-122.7666667,45.94077213
-122.7592279,45.93333333
-122.7583333,45.93243879
-122.75,45.93243879
-122.7416667,45.92809804
-122.7333333,45.92809804
-122.7272871,45.93333333
-122.725,45.93562047
-122.7189538,45.94166667
-122.7189538,45.95
-122.7166667,45.95228714
-122.7083333,45.95228714
-122.7060462,45.95
-122.7013194,45.94166667
-122.7,45.94077213
-122.6986806,45.94166667
-122.6916667,45.9439538
-122.6856205,45.95
-122.6833333,45.95228714
-122.675,45.95228714
-122.6727129,45.95
-122.6666667,45.9439538
-122.661254,45.94166667
-122.6583333,45.93952941
-122.65,45.93643137
-122.6416667,45.93643137
-122.6342279,45.93333333
-122.6416667,45.92589454
-122.65,45.92589454
-122.6583333,45.92589454
-122.6666667,45.92589454
-122.675,45.92589454
-122.6833333,45.92589454
-122.6916667,45.92589454
-122.7,45.92589454
-122.7008945,45.925
-122.7083333,45.91756121
-122.7166667,45.91756121
-122.7175612,45.91666667
-122.725,45.90922787
-122.7258945,45.90833333
-122.7302353,45.9
-122.7302353,45.89166667
-122.725,45.88643137
-122.7175612,45.88333333
-122.7166667,45.88243879
-122.7122924,45.875
-122.7166667,45.86756121
-122.7175612,45.86666667
-122.725,45.85922787
-122.7333333,45.85922787
-122.7416667,45.85922787
-122.7425612,45.85833333
-122.75,45.85089454
-122.7583333,45.85523529
-122.7666667,45.85523529
-122.771902,45.85
-122.7666667,45.84476471
-122.7583333,45.84476471
-122.7508945,45.84166667
-122.7508945,45.83333333
-122.7508945,45.825
-122.7508945,45.81666667
-122.75,45.81577213
-122.7425612,45.80833333
-122.7416667,45.80743879
-122.7342279,45.8
-122.7416667,45.79256121
-122.7425612,45.79166667
-122.7425612,45.78333333
-122.7425612,45.775
-122.7425612,45.76666667
-122.7425612,45.75833333
-122.7425612,45.75
-122.7416667,45.74910546
-122.7342279,45.74166667
-122.7333333,45.74077213
-122.7258945,45.73333333
-122.7258945,45.725
-122.7258945,45.71666667
-122.725,45.71577213
-122.7175612,45.70833333
-122.7166667,45.70743879
-122.7092279,45.7
-122.7083333,45.69910546
-122.7008945,45.69166667
-122.7,45.69077213
-122.6925612,45.68333333
-122.6916667,45.68201389
-122.6846528,45.675
-122.6833333,45.67368056
-122.675,45.67368056
-122.6679861,45.66666667
-122.6666667,45.66534722
-122.6596528,45.65833333
-122.6583333,45.65701389
-122.65,45.65701389
-122.6416667,45.65701389
-122.6346528,45.65
-122.6333333,45.64868056
-122.625,45.64868056
-122.6166667,45.64868056
-122.6083333,45.64868056
-122.6070139,45.65
-122.6,45.65701389
-122.5916667,45.65701389
-122.5903472,45.65833333
-122.5903472,45.66666667
-122.5903472,45.675
-122.5903472,45.68333333
-122.5833333,45.69034722
-122.5820139,45.69166667
-122.575,45.69868056
-122.5666667,45.69868056
-122.5583333,45.69868056
-122.5570139,45.7
-122.55,45.70701389
-122.5416667,45.70701389
-122.5333333,45.70701389
-122.525,45.70701389
-122.5236806,45.70833333
-122.5166667,45.71534722
-122.5096528,45.70833333
-122.5083333,45.70701389
-122.5013194,45.7
-122.5,45.69868056
-122.4916667,45.69868056
-122.4903472,45.7
-122.4833333,45.70701389
-122.4763194,45.7
-122.475,45.69868056
-122.4679861,45.69166667
-122.475,45.68465278
-122.4833333,45.68465278
-122.4846528,45.68333333
-122.4833333,45.68201389
-122.4763194,45.675
-122.4763194,45.66666667
-122.4763194,45.65833333
-122.475,45.65701389
-122.4666667,45.65701389
-122.4596528,45.65
-122.4583333,45.64868056
-122.4513194,45.64166667
-122.4513194,45.63333333
-122.4583333,45.62631944
-122.4596528,45.625
-122.4583333,45.62368056
-122.4513194,45.61666667
-122.4513194,45.60833333
-122.4560462,45.6
-122.4583333,45.59771286
-122.4666667,45.59771286
-122.475,45.59542572
-122.4833333,45.59298611
-122.4846528,45.59166667
-122.4846528,45.58333333
-122.4916667,45.57631944
-122.5,45.57631944
-122.5070139,45.58333333
-122.5070139,45.59166667
-122.5083333,45.59298611
-122.5166667,45.59298611
-122.5179861,45.59166667
-122.5179861,45.58333333
-122.525,45.57631944
-122.5320139,45.58333333
-122.5333333,45.58465278
-122.5416667,45.58465278
-122.55,45.58465278
-122.5583333,45.58465278
-122.5666667,45.58465278
-122.575,45.58465278
-122.5820139,45.59166667
-122.5833333,45.59298611
-122.5916667,45.59298611
-122.5986806,45.6
-122.5916667,45.60701389
-122.5833333,45.60701389
-122.575,45.60701389
-122.5666667,45.60701389
-122.5596528,45.6
-122.5583333,45.59868056
-122.5570139,45.6
-122.55,45.60701389
-122.5486806,45.60833333
-122.55,45.60965278
-122.5583333,45.60965278
-122.5666667,45.60965278
-122.575,45.60965278
-122.5833333,45.60965278
-122.5916667,45.60965278
-122.6,45.60965278
-122.6083333,45.60965278
-122.6166667,45.60965278
-122.6179861,45.60833333
-122.625,45.60131944
-122.6263194,45.6
-122.6263194,45.59166667
-122.6263194,45.58333333
-122.625,45.58243879
-122.6166667,45.58243879
-122.6083333,45.58243879
-122.6,45.58201389
-122.5929861,45.575
-122.6,45.56798611
-122.6008945,45.56666667
-122.6083333,45.55922787
-122.6166667,45.55922787
-122.625,45.55965278
-122.6333333,45.55965278
-122.6416667,45.55965278
-122.6429861,45.55833333
-122.6416667,45.55569444
-122.6359722,45.55
-122.6333333,45.54868056
-122.625,45.54868056
-122.6179861,45.54166667
-122.6179861,45.53333333
-122.6166667,45.53201389
-122.6083333,45.53201389
-122.6013194,45.525
-122.6013194,45.51666667
-122.6013194,45.50833333
-122.6083333,45.50131944
-122.6166667,45.50131944
-122.6175612,45.5
-122.6175612,45.49166667
-122.6166667,45.49034722
-122.6096528,45.48333333
-122.6166667,45.47631944
-122.6179861,45.475
-122.6175612,45.46666667
-122.6166667,45.46534722
-122.6096528,45.45833333
-122.6166667,45.45131944
-122.6175612,45.45
-122.6166667,45.44868056
-122.6096528,45.44166667
-122.6083333,45.43902778
-122.6026389,45.43333333
-122.6,45.43201389
-122.5989338,45.43333333
-122.5916667,45.44060045
-122.5907721,45.44166667
-122.5833333,45.44910546
-122.575,45.44910546
-122.5675612,45.44166667
-122.5677329,45.43333333
-122.575,45.42606622
-122.5763194,45.425
-122.5763194,45.41666667
-122.5763194,45.40833333
-122.5833333,45.40131944
-122.5846528,45.4
-122.5833333,45.39868056
-122.575,45.39868056
-122.5666667,45.39868056
-122.5583333,45.39868056
-122.5513194,45.39166667
-122.55,45.39034722
-122.5416667,45.39034722
-122.5346528,45.38333333
-122.5346528,45.375
-122.5416667,45.36798611
-122.5429861,45.36666667
-122.5429861,45.35833333
-122.5425612,45.35
-122.5416667,45.34928193
-122.5340514,45.34166667
-122.5333333,45.34034722
-122.5263194,45.33333333
-122.525,45.33201389
-122.5179861,45.325
-122.525,45.31798611
-122.5320139,45.325
-122.5333333,45.32631944
-122.5416667,45.32631944
-122.5486806,45.33333333
-122.5492819,45.34166667
-122.55,45.34256121
-122.5583333,45.34298611
-122.5666667,45.34298611
-122.575,45.34298611
-122.5833333,45.34298611
-122.5916667,45.34298611
-122.5986806,45.35
-122.5986806,45.35833333
-122.6,45.35922787
-122.6083333,45.35939955
-122.6156004,45.36666667
-122.6166667,45.36798611
-122.625,45.36756121
-122.6333333,45.36756121
-122.6416667,45.36798611
-122.65,45.36798611
-122.6583333,45.36798611
-122.6653472,45.375
-122.6583333,45.38201389
-122.6570139,45.38333333
-122.6570139,45.39166667
-122.6583333,45.39298611
-122.6666667,45.39298611
-122.6736806,45.4
-122.675,45.40131944
-122.6833333,45.40131944
-122.6916667,45.40131944
-122.6929861,45.4
-122.7,45.39298611
-122.7013194,45.39166667
-122.7,45.39077213
-122.6916667,45.39077213
-122.6833333,45.39034722
-122.675,45.39034722
-122.6679861,45.38333333
-122.6679861,45.375
-122.6675612,45.36666667
-122.6666667,45.36577213
-122.6583333,45.36402778
-122.6526389,45.35833333
-122.6526389,45.35
-122.65,45.34910546
-122.6416667,45.34910546
-122.6333333,45.34910546
-122.6258945,45.34166667
-122.6333333,45.33422787
-122.6342279,45.33333333
-122.6416667,45.32589454
-122.6491055,45.33333333
-122.65,45.33422787
-122.6574388,45.34166667
-122.6583333,45.34430556
-122.6666667,45.34256121
-122.6671599,45.34166667
-122.675,45.33382658
-122.6833333,45.33382658
-122.6911734,45.34166667
-122.6916667,45.34215992
-122.6995067,45.35
-122.6916667,45.35784008
-122.6903472,45.35833333
-122.6916667,45.35939955
-122.6989338,45.36666667
-122.7,45.36756121
-122.7083333,45.36756121
-122.7166667,45.36756121
-122.725,45.36756121
-122.7333333,45.36756121
-122.7416667,45.36756121
-122.75,45.36756121
-122.7526389,45.36666667
-122.7583333,45.36097222
-122.7666667,45.35922787
-122.7741055,45.36666667
-122.7666667,45.37410546
-122.7583333,45.37236111
-122.7574388,45.375
-122.7583333,45.37589454
-122.7657721,45.38333333
-122.7666667,45.38465278
-122.7679861,45.38333333
-122.775,45.37631944
-122.7763194,45.375
-122.7833333,45.36798611
-122.7916667,45.36756121
-122.8,45.36756121
-122.8083333,45.36756121
-122.8166667,45.36756121
-122.8193056,45.36666667
-122.825,45.36097222
-122.8333333,45.35922787
-122.8342279,45.35833333
-122.8416667,45.35089454
-122.8429861,45.35
-122.85,45.34298611
-122.8510662,45.34166667
-122.8583333,45.33439955
-122.8656004,45.34166667
-122.8653472,45.35
-122.8653472,45.35833333
-122.8666667,45.35965278
-122.875,45.35965278
-122.8820139,45.36666667
-122.8822671,45.375
-122.8820139,45.38333333
-122.8833333,45.38465278
-122.8903472,45.39166667
-122.8916667,45.39298611
-122.9,45.39298611
-122.9013194,45.39166667
-122.9083333,45.38465278
-122.9166667,45.38465278
-122.925,45.38465278
-122.9333333,45.38465278
-122.9416667,45.38465278
-122.9486806,45.39166667
-122.95,45.39298611
-122.9583333,45.39298611
-122.9666667,45.39298611
-122.9736806,45.4
-122.9736806,45.40833333
-122.975,45.40965278
-122.9833333,45.40965278
-122.9916667,45.40965278
-123.0,45.40965278
-123.0070139,45.41666667
-123.0083333,45.41798611
-123.0153472,45.425
-123.0153472,45.43333333
-123.0166667,45.43465278
-123.0236806,45.44166667
-123.0236806,45.45
-123.0236806,45.45833333
-123.0236806,45.46666667
-123.025,45.46798611
-123.0333333,45.46798611
-123.0416667,45.46798611
-123.05,45.46798611
-123.0583333,45.46798611
-123.0666667,45.46798611
-123.0736806,45.475
-123.075,45.47631944
-123.0820139,45.48333333
-123.0820139,45.49166667
-123.0833333,45.49256121
-123.0846528,45.49166667
-123.0916667,45.48465278
-123.1,45.48465278
-123.1013194,45.48333333
-123.1083333,45.47631944
-123.1153472,45.48333333
-123.1166667,45.48465278
-123.1179861,45.48333333
-123.1179861,45.475
-123.1179861,45.46666667
-123.1166667,45.46534722
-123.1096528,45.45833333
-123.1166667,45.45131944
-123.1179861,45.45
-123.1179861,45.44166667
-123.1179861,45.43333333
-123.1179861,45.425
-123.1166667,45.42368056
-123.1083333,45.42368056
-123.1070139,45.425
-123.1,45.43201389
-123.0916667,45.43201389
-123.0911734,45.43333333
-123.0833333,45.44117342
-123.0754933,45.43333333
-123.075,45.43234683
-123.0676532,45.425
-123.075,45.41765317
-123.0833333,45.41798611
-123.0916667,45.41798611
-123.0929861,45.41666667
-123.0929861,45.40833333
-123.0929861,45.4
-123.0916667,45.39868056
-123.0846528,45.39166667
-123.0916667,45.38465278
-123.0929861,45.38333333
-123.0929861,45.375
-123.0929861,45.36666667
-123.0929861,45.35833333
-123.0929861,45.35
-123.0916667,45.34868056
-123.0846528,45.34166667
-123.0833333,45.34034722
-123.0763194,45.33333333
-123.075,45.33201389
-123.0666667,45.33201389
-123.0583333,45.33201389
-123.0570139,45.33333333
-123.05,45.34034722
-123.0416667,45.34034722
-123.0333333,45.34034722
-123.025,45.34034722
-123.0166667,45.34034722
-123.0083333,45.34034722
-123.0070139,45.34166667
-123.0083333,45.34215992
-123.0166667,45.34215992
-123.025,45.34215992
-123.0333333,45.34215992
-123.0411734,45.35
-123.0411734,45.35833333
-123.0416667,45.35882658
-123.0495067,45.36666667
-123.05,45.36715992
-123.0583333,45.36715992
-123.0661734,45.375
-123.0661734,45.38333333
-123.0666667,45.38382658
-123.075,45.38382658
-123.0828401,45.39166667
-123.075,45.39950675
-123.0745067,45.4
-123.0745067,45.40833333
-123.0666667,45.41617342
-123.0583333,45.41617342
-123.0504933,45.40833333
-123.0504933,45.4
-123.0504933,45.39166667
-123.05,45.39117342
-123.0421599,45.38333333
-123.0416667,45.38284008
-123.0338266,45.375
-123.0333333,45.37450675
-123.025,45.37450675
-123.0171599,45.36666667
-123.0166667,45.36617342
-123.0083333,45.36617342
-123.0004933,45.35833333
-123.0,45.35784008
-122.9921599,45.35
-122.9916667,45.3490135
-122.9843198,45.34166667
-122.9916667,45.33431983
-122.9929861,45.33333333
-122.9929861,45.325
-122.9929861,45.31666667
-122.9916667,45.31534722
-122.9846528,45.30833333
-122.9833333,45.30701389
-122.975,45.30701389
-122.9736806,45.30833333
-122.9736806,45.31666667
-122.9666667,45.32368056
-122.9596528,45.31666667
-122.9583333,45.31534722
-122.9570139,45.31666667
-122.95,45.32368056
-122.9416667,45.32368056
-122.9333333,45.32368056
-122.9263194,45.31666667
-122.925,45.31534722
-122.9179861,45.30833333
-122.925,45.30131944
-122.9263194,45.3
-122.925,45.29868056
-122.9179861,45.29166667
-122.9166667,45.29034722
-122.9083333,45.29034722
-122.9013194,45.28333333
-122.9013194,45.275
-122.9,45.27368056
-122.8929861,45.26666667
-122.8916667,45.26534722
-122.8833333,45.26534722
-122.875,45.26534722
-122.8666667,45.26534722
-122.8583333,45.26534722
-122.8570139,45.26666667
-122.85,45.27368056
-122.8486806,45.275
-122.8416667,45.28201389
-122.8403472,45.28333333
-122.8333333,45.29034722
-122.825,45.29034722
-122.8236806,45.29166667
-122.8236806,45.3
-122.8166667,45.30701389
-122.8083333,45.30701389
-122.8074388,45.30833333
-122.8,45.31577213
-122.7916667,45.31577213
-122.7903472,45.31666667
-122.7907721,45.325
-122.7907721,45.33333333
-122.7903472,45.34166667
-122.7833333,45.34868056
-122.7763194,45.34166667
-122.775,45.34077213
-122.7675612,45.33333333
-122.7666667,45.33243879
-122.7583333,45.33243879
-122.75,45.33201389
-122.7416667,45.33201389
-122.7333333,45.33201389
-122.725,45.33201389
-122.7179861,45.325
-122.7166667,45.32368056
-122.7083333,45.32368056
-122.7,45.32368056
-122.6929861,45.31666667
-122.6916667,45.31534722
-122.6846528,45.30833333
-122.6833333,45.30701389
-122.6763194,45.3
-122.675,45.29868056
-122.6736806,45.3
-122.6666667,45.30701389
-122.6583333,45.30701389
-122.6570139,45.30833333
-122.6583333,45.30922787
-122.6666667,45.30922787
-122.6741055,45.31666667
-122.6666667,45.32410546
-122.6656004,45.325
-122.6583333,45.33226712
-122.6510662,45.325
-122.65,45.32368056
-122.6429861,45.31666667
-122.6416667,45.31534722
-122.6333333,45.31534722
-122.625,45.31534722
-122.6166667,45.31534722
-122.6083333,45.31534722
-122.6,45.31534722
-122.5916667,45.31534722
-122.5903472,45.31666667
-122.5833333,45.32368056
-122.5763194,45.31666667
-122.5833333,45.30965278
-122.5846528,45.30833333
-122.5916667,45.30131944
-122.5929861,45.3
-122.6,45.29298611
-122.6083333,45.29298611
-122.6166667,45.29298611
-122.625,45.29298611
-122.6263194,45.29166667
-122.625,45.29034722
-122.6166667,45.29034722
-122.6096528,45.28333333
-122.6083333,45.28201389
-122.6,45.28284008
-122.5921599,45.275
-122.6,45.26715992
-122.6083333,45.26798611
-122.6166667,45.26798611
-122.625,45.26798611
-122.6320139,45.275
-122.6333333,45.27631944
-122.6416667,45.27631944
-122.6486806,45.28333333
-122.65,45.28465278
-122.6570139,45.29166667
-122.6583333,45.29298611
-122.6666667,45.29298611
-122.6679861,45.29166667
-122.675,45.28465278
-122.6833333,45.28465278
-122.6846528,45.28333333
-122.6916667,45.27631944
-122.6986806,45.28333333
-122.7,45.28465278
-122.7083333,45.28465278
-122.7096528,45.28333333
-122.7166667,45.27631944
-122.7179861,45.275
-122.7179861,45.26666667
-122.725,45.25965278
-122.7333333,45.25965278
-122.7346528,45.25833333
-122.7346528,45.25
-122.7333333,45.24868056
-122.725,45.24868056
-122.7166667,45.24868056
-122.7083333,45.24868056
-122.7013194,45.24166667
-122.7,45.24034722
-122.6916667,45.24034722
-122.6833333,45.24034722
-122.675,45.24034722
-122.6666667,45.24034722
-122.6583333,45.24034722
-122.6570139,45.24166667
-122.65,45.24868056
-122.6486806,45.25
-122.6416667,45.25701389
-122.6346528,45.25
-122.6333333,45.24868056
-122.6263194,45.24166667
-122.625,45.24034722
-122.6166667,45.24034722
-122.6083333,45.24034722
-122.6,45.24034722
-122.5916667,45.24034722
-122.5846528,45.23333333
-122.5833333,45.23201389
-122.575,45.23201389
-122.5666667,45.23201389
-122.5583333,45.23201389
-122.5513194,45.225
-122.5583333,45.21798611
-122.5666667,45.21798611
-122.5679861,45.21666667
-122.5666667,45.21534722
-122.5583333,45.21568017
-122.55,45.21617342
-122.5416667,45.21617342
-122.5338266,45.20833333
-122.5338266,45.2
-122.5416667,45.19215992
-122.55,45.19215992
-122.5513194,45.19166667
-122.5513194,45.18333333
-122.55,45.18201389
-122.5416667,45.18201389
-122.5403472,45.18333333
-122.5333333,45.19034722
-122.525,45.19034722
-122.5179861,45.18333333
-122.5166667,45.18201389
-122.5096528,45.175
-122.5096528,45.16666667
-122.5166667,45.15965278
-122.5179861,45.15833333
-122.525,45.15131944
-122.5263194,45.15
-122.5263194,45.14166667
-122.5263194,45.13333333
-122.525,45.13243879
-122.5175612,45.125
-122.5166667,45.12410546
-122.5092279,45.11666667
-122.5083333,45.11577213
-122.5008945,45.10833333
-122.5083333,45.10089454
-122.5166667,45.10089454
-122.5171599,45.1
-122.525,45.09215992
-122.5333333,45.09215992
-122.5411734,45.1
-122.5416667,45.10049325
-122.5421599,45.1
-122.55,45.09215992
-122.5583333,45.09215992
-122.5661734,45.1
-122.5657721,45.10833333
-122.5583333,45.11577213
-122.55,45.11617342
-122.5416667,45.11617342
-122.5407721,45.11666667
-122.5407721,45.125
-122.5403472,45.13333333
-122.5403472,45.14166667
-122.5416667,45.14298611
-122.55,45.14298611
-122.5570139,45.15
-122.5583333,45.15131944
-122.5666667,45.15131944
-122.5736806,45.15833333
-122.575,45.15965278
-122.5820139,45.16666667
-122.5833333,45.16798611
-122.5903472,45.175
-122.5916667,45.17631944
-122.6,45.17631944
-122.6070139,45.18333333
-122.6083333,45.18465278
-122.6166667,45.18465278
-122.625,45.18465278
-122.6320139,45.19166667
-122.6333333,45.19298611
-122.6416667,45.19298611
-122.65,45.19298611
-122.6513194,45.19166667
-122.6583333,45.18465278
-122.6666667,45.18465278
-122.6679861,45.18333333
-122.675,45.17631944
-122.6763194,45.175
-122.6833333,45.16798611
-122.6846528,45.16666667
-122.6833333,45.16534722
-122.6763194,45.15833333
-122.6763194,45.15
-122.6833333,45.14298611
-122.6846528,45.14166667
-122.6916667,45.13465278
-122.7,45.13465278
-122.7013194,45.13333333
-122.7,45.13201389
-122.6916667,45.13201389
-122.6833333,45.13201389
-122.675,45.13201389
-122.6666667,45.13201389
-122.6583333,45.13201389
-122.65,45.13201389
-122.6416667,45.13201389
-122.6333333,45.13201389
-122.6263194,45.125
-122.6263194,45.11666667
-122.6333333,45.10965278
-122.6346528,45.10833333
-122.6346528,45.1
-122.6416667,45.09298611
-122.65,45.09298611
-122.6513194,45.09166667
-122.6583333,45.08465278
-122.6596528,45.08333333
-122.6596528,45.075
-122.6666667,45.06798611
-122.6679861,45.06666667
-122.675,45.05965278
-122.6763194,45.05833333
-122.675,45.05701389
-122.6679861,45.05
-122.675,45.04298611
-122.6833333,45.04298611
-122.6916667,45.04298611
-122.7,45.04298611
-122.7083333,45.04298611
-122.7166667,45.04298611
-122.725,45.04298611
-122.7263194,45.04166667
-122.725,45.04034722
-122.7179861,45.03333333
-122.7166667,45.03201389
-122.7083333,45.03201389
-122.7013194,45.025
-122.7083333,45.01798611
-122.7166667,45.01798611
-122.725,45.01798611
-122.7263194,45.01666667
-122.7333333,45.00965278
-122.7416667,45.00965278
-122.7486806,45.01666667
-122.75,45.01798611
-122.7583333,45.02271286
-122.7653472,45.025
-122.7666667,45.02631944
-122.7679861,45.025
-122.775,45.01798611
-122.7833333,45.01798611
-122.7846528,45.01666667
-122.7916667,45.00965278
-122.8,45.00965278
-122.8013194,45.00833333
-122.8083333,45.00488388
-122.8132172,45.0
-122.8083333,44.99511612
-122.8060462,44.99166667
-122.8013194,44.98333333
-122.8013194,44.975
-122.8083333,44.96798611
-122.8166667,44.96798611
-122.8179861,44.96666667
-122.825,44.95965278
-122.8333333,44.95965278
-122.8346528,44.95833333
-122.8416667,44.95131944
-122.85,44.95131944
-122.8513194,44.95
-122.8513194,44.94166667
-122.8583333,44.93465278
-122.8666667,44.93465278
-122.8679861,44.93333333
-122.875,44.92631944
-122.8763194,44.925
-122.8763194,44.91666667
-122.875,44.91534722
-122.8679861,44.90833333
-122.875,44.90131944
-122.8763194,44.9
-122.8798839,44.89166667
-122.8798839,44.88333333
-122.8833333,44.87631944
-122.8916667,44.87631944
-122.9,44.87631944
-122.9013194,44.875
-122.9083333,44.86798611
-122.9153472,44.875
-122.9166667,44.87631944
-122.925,44.87631944
-122.9320139,44.88333333
-122.9333333,44.88465278
